"Subject","Predicate","Object"
"UserID: 47","hasProfession","Labor/Worker"
"UserID: 47","hasDemographics","Rural"
"UserID: 47","watched","VideoID: 5440 (Trends)"
"VideoID: 5440 (Trends)","watchReason","Procrastination"
"UserID: 47","watchedSession","UserSession: 47_Youtube_Smartphone"
"UserSession: 47_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 47_Youtube_Smartphone","usesDevice","Smartphone (Macos)"
"UserSession: 47_Youtube_Smartphone","connectsVia","Mobile Data"
"UserSession: 47_Youtube_Smartphone","performsActivity","At School"
"UserID: 48","hasGender","Male"
"UserID: 48","livesIn","Japan"
"UserID: 48","hasProfession","Students"
"UserID: 48","hasDemographics","Rural"
"UserID: 48","watched","VideoID: 7881 (Pranks)"
"VideoID: 7881 (Pranks)","watchReason","Entertainment"
"UserID: 48","watchedSession","UserSession: 48_Tiktok_Tablet"
"UserSession: 48_Tiktok_Tablet","usesPlatform","Tiktok"
"UserSession: 48_Tiktok_Tablet","usesDevice","Tablet (Android)"
"UserSession: 48_Tiktok_Tablet","connectsVia","Mobile Data"
"UserSession: 48_Tiktok_Tablet","performsActivity","At Work"
"UserID: 49","hasGender","Female"
"UserID: 49","livesIn","India"
"UserID: 49","hasProfession","Students"
"UserID: 49","hasDemographics","Rural"
"UserID: 49","watched","VideoID: 6450 (Trends)"
"VideoID: 6450 (Trends)","watchReason","Boredom"
"UserID: 49","watchedSession","UserSession: 49_Facebook_Tablet"
"UserSession: 49_Facebook_Tablet","usesPlatform","Facebook"
"UserSession: 49_Facebook_Tablet","usesDevice","Tablet (Android)"
"UserSession: 49_Facebook_Tablet","connectsVia","Wi-Fi"
"UserSession: 49_Facebook_Tablet","performsActivity","At School"
"UserID: 50","hasGender","Male"
"UserID: 50","livesIn","United States"
"UserID: 50","hasProfession","Students"
"UserID: 50","hasDemographics","Urban"
"UserID: 50","watched","VideoID: 1726 (Life Hacks)"
"VideoID: 1726 (Life Hacks)","watchReason","Procrastination"
"UserID: 50","watchedSession","UserSession: 50_Youtube_Smartphone"
"UserSession: 50_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 50_Youtube_Smartphone","usesDevice","Smartphone (Ios)"
"UserSession: 50_Youtube_Smartphone","connectsVia","Mobile Data"
"UserSession: 50_Youtube_Smartphone","performsActivity","At Home"
"UserID: 51","hasGender","Female"
"UserID: 51","livesIn","United States"
"UserID: 51","hasProfession","Waiting Staff"
"UserID: 51","hasDemographics","Rural"
"UserID: 51","watched","VideoID: 9305 (Entertainment)"
"VideoID: 9305 (Entertainment)","watchReason","Entertainment"
"UserID: 51","watchedSession","UserSession: 51_Tiktok_Tablet"
"UserSession: 51_Tiktok_Tablet","usesPlatform","Tiktok"
"UserSession: 51_Tiktok_Tablet","usesDevice","Tablet (Windows)"
"UserSession: 51_Tiktok_Tablet","connectsVia","Wi-Fi"
"UserSession: 51_Tiktok_Tablet","performsActivity","At Home"
"UserID: 52","hasGender","Other"
"UserID: 52","livesIn","Mexico"
"UserID: 52","hasProfession","Driver"
"UserID: 52","hasDemographics","Rural"
"UserID: 52","watched","VideoID: 7523 (Entertainment)"
"VideoID: 7523 (Entertainment)","watchReason","Entertainment"
"UserID: 52","watchedSession","UserSession: 52_Tiktok_Tablet"
"UserSession: 52_Tiktok_Tablet","usesPlatform","Tiktok"
"UserSession: 52_Tiktok_Tablet","usesDevice","Tablet (Ios)"
"UserSession: 52_Tiktok_Tablet","connectsVia","Mobile Data"
"UserSession: 52_Tiktok_Tablet","performsActivity","At Home"
"UserID: 53","hasGender","Male"
"UserID: 53","livesIn","Germany"
"UserID: 53","hasProfession","Students"
"UserID: 53","hasDemographics","Rural"
"UserID: 53","watched","VideoID: 4785 (Pranks)"
"VideoID: 4785 (Pranks)","watchReason","Boredom"
"UserID: 53","watchedSession","UserSession: 53_Facebook_Tablet"
"UserSession: 53_Facebook_Tablet","usesPlatform","Facebook"
"UserSession: 53_Facebook_Tablet","usesDevice","Tablet (Macos)"
"UserSession: 53_Facebook_Tablet","connectsVia","Mobile Data"
"UserSession: 53_Facebook_Tablet","performsActivity","Commuting"
"UserID: 54","hasGender","Male"
"UserID: 54","livesIn","Vietnam"
"UserID: 54","hasProfession","Driver"
"UserID: 54","hasDemographics","Rural"
"UserID: 54","watched","VideoID: 9473 (Trends)"
"VideoID: 9473 (Trends)","watchReason","Procrastination"
"UserID: 54","watchedSession","UserSession: 54_Tiktok_Computer"
"UserSession: 54_Tiktok_Computer","usesPlatform","Tiktok"
"UserSession: 54_Tiktok_Computer","usesDevice","Computer (Android)"
"UserSession: 54_Tiktok_Computer","connectsVia","Mobile Data"
"UserSession: 54_Tiktok_Computer","performsActivity","At Work"
"UserID: 55","hasGender","Other"
"UserID: 55","livesIn","India"
"UserID: 55","hasProfession","Cashier"
"UserID: 55","hasDemographics","Rural"
"UserID: 55","watched","VideoID: 1233 (Life Hacks)"
"VideoID: 1233 (Life Hacks)","watchReason","Habit"
"UserID: 55","watchedSession","UserSession: 55_Tiktok_Smartphone"
"UserSession: 55_Tiktok_Smartphone","usesPlatform","Tiktok"
"UserSession: 55_Tiktok_Smartphone","usesDevice","Smartphone (Ios)"
"UserSession: 55_Tiktok_Smartphone","connectsVia","Mobile Data"
"UserSession: 55_Tiktok_Smartphone","performsActivity","At Home"
"UserID: 56","hasGender","Male"
"UserID: 56","livesIn","Japan"
"UserID: 56","hasProfession","Manager"
"UserID: 56","hasDemographics","Rural"
"UserID: 56","watched","VideoID: 8809 (Life Hacks)"
"VideoID: 8809 (Life Hacks)","watchReason","Boredom"
"UserID: 56","watchedSession","UserSession: 56_Youtube_Smartphone"
"UserSession: 56_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 56_Youtube_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 56_Youtube_Smartphone","connectsVia","Wi-Fi"
"UserSession: 56_Youtube_Smartphone","performsActivity","At Home"
"UserID: 57","hasGender","Male"
"UserID: 57","livesIn","Indonesia"
"UserID: 57","hasProfession","Labor/Worker"
"UserID: 57","hasDemographics","Rural"
"UserID: 57","watched","VideoID: 8339 (Jokes/Memes)"
"VideoID: 8339 (Jokes/Memes)","watchReason","Entertainment"
"UserID: 57","watchedSession","UserSession: 57_Youtube_Smartphone"
"UserSession: 57_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 57_Youtube_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 57_Youtube_Smartphone","connectsVia","Mobile Data"
"UserSession: 57_Youtube_Smartphone","performsActivity","At School"
"UserID: 58","hasGender","Male"
"UserID: 58","livesIn","United States"
"UserID: 58","hasProfession","Waiting Staff"
"UserID: 58","hasDemographics","Rural"
"UserID: 58","watched","VideoID: 7447 (Entertainment)"
"VideoID: 7447 (Entertainment)","watchReason","Habit"
"UserID: 58","watchedSession","UserSession: 58_Facebook_Smartphone"
"UserSession: 58_Facebook_Smartphone","usesPlatform","Facebook"
"UserSession: 58_Facebook_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 58_Facebook_Smartphone","connectsVia","Mobile Data"
"UserSession: 58_Facebook_Smartphone","performsActivity","At Home"
"UserID: 59","hasGender","Male"
"UserID: 59","livesIn","Vietnam"
"UserID: 59","hasProfession","Waiting Staff"
"UserID: 59","hasDemographics","Rural"
"UserID: 59","watched","VideoID: 4617 (Vlogs)"
"VideoID: 4617 (Vlogs)","watchReason","Entertainment"
"UserID: 59","watchedSession","UserSession: 59_Facebook_Tablet"
"UserSession: 59_Facebook_Tablet","usesPlatform","Facebook"
"UserSession: 59_Facebook_Tablet","usesDevice","Tablet (Android)"
"UserSession: 59_Facebook_Tablet","connectsVia","Mobile Data"
"UserSession: 59_Facebook_Tablet","performsActivity","At School"
"UserID: 60","hasGender","Male"
"UserID: 60","livesIn","Japan"
"UserID: 60","hasProfession","Driver"
"UserID: 60","hasDemographics","Urban"
"UserID: 60","watched","VideoID: 4726 (Life Hacks)"
"VideoID: 4726 (Life Hacks)","watchReason","Habit"
"UserID: 60","watchedSession","UserSession: 60_Tiktok_Smartphone"
"UserSession: 60_Tiktok_Smartphone","usesPlatform","Tiktok"
"UserSession: 60_Tiktok_Smartphone","usesDevice","Smartphone (Ios)"
"UserSession: 60_Tiktok_Smartphone","connectsVia","Mobile Data"
"UserSession: 60_Tiktok_Smartphone","performsActivity","At Home"
"UserID: 61","hasGender","Female"
"UserID: 61","livesIn","Germany"
"UserID: 61","hasProfession","Driver"
"UserID: 61","hasDemographics","Rural"
"UserID: 61","watched","VideoID: 3678 (Entertainment)"
"VideoID: 3678 (Entertainment)","watchReason","Entertainment"
"UserID: 61","watchedSession","UserSession: 61_Youtube_Smartphone"
"UserSession: 61_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 61_Youtube_Smartphone","usesDevice","Smartphone (Ios)"
"UserSession: 61_Youtube_Smartphone","connectsVia","Wi-Fi"
"UserSession: 61_Youtube_Smartphone","performsActivity","At Home"
"UserID: 62","hasGender","Other"
"UserID: 62","livesIn","United States"
"UserID: 62","hasProfession","Waiting Staff"
"UserID: 62","hasDemographics","Urban"
"UserID: 62","watched","VideoID: 6288 (Jokes/Memes)"
"VideoID: 6288 (Jokes/Memes)","watchReason","Procrastination"
"UserID: 62","watchedSession","UserSession: 62_Facebook_Smartphone"
"UserSession: 62_Facebook_Smartphone","usesPlatform","Facebook"
"UserSession: 62_Facebook_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 62_Facebook_Smartphone","connectsVia","Wi-Fi"
"UserSession: 62_Facebook_Smartphone","performsActivity","Commuting"
"UserID: 63","hasGender","Male"
"UserID: 63","livesIn","United States"
"UserID: 63","hasProfession","Waiting Staff"
"UserID: 63","hasDemographics","Rural"
"UserID: 63","watched","VideoID: 8481 (Entertainment)"
"VideoID: 8481 (Entertainment)","watchReason","Habit"
"UserID: 63","watchedSession","UserSession: 63_Facebook_Computer"
"UserSession: 63_Facebook_Computer","usesPlatform","Facebook"
"UserSession: 63_Facebook_Computer","usesDevice","Computer (Android)"
"UserSession: 63_Facebook_Computer","connectsVia","Mobile Data"
"UserSession: 63_Facebook_Computer","performsActivity","At School"
"UserID: 64","hasGender","Male"
"UserID: 64","livesIn","Vietnam"
"UserID: 64","hasProfession","Students"
"UserID: 64","hasDemographics","Rural"
"UserID: 64","watched","VideoID: 1410 (Asmr)"
"VideoID: 1410 (Asmr)","watchReason","Boredom"
"UserID: 64","watchedSession","UserSession: 64_Instagram_Computer"
"UserSession: 64_Instagram_Computer","usesPlatform","Instagram"
"UserSession: 64_Instagram_Computer","usesDevice","Computer (Ios)"
"UserSession: 64_Instagram_Computer","connectsVia","Wi-Fi"
"UserSession: 64_Instagram_Computer","performsActivity","Commuting"
"UserID: 65","hasGender","Male"
"UserID: 65","livesIn","United States"
"UserID: 65","hasProfession","Teacher"
"UserID: 65","hasDemographics","Rural"
"UserID: 65","watched","VideoID: 8206 (Life Hacks)"
"VideoID: 8206 (Life Hacks)","watchReason","Entertainment"
"UserID: 65","watchedSession","UserSession: 65_Facebook_Smartphone"
"UserSession: 65_Facebook_Smartphone","usesPlatform","Facebook"
"UserSession: 65_Facebook_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 65_Facebook_Smartphone","connectsVia","Mobile Data"
"UserSession: 65_Facebook_Smartphone","performsActivity","At School"
"UserID: 66","hasGender","Other"
"UserID: 66","livesIn","India"
"UserID: 66","hasProfession","Teacher"
"UserID: 66","hasDemographics","Rural"
"UserID: 66","watched","VideoID: 257 (Life Hacks)"
"VideoID: 257 (Life Hacks)","watchReason","Habit"
"UserID: 66","watchedSession","UserSession: 66_Tiktok_Smartphone"
"UserSession: 66_Tiktok_Smartphone","usesPlatform","Tiktok"
"UserSession: 66_Tiktok_Smartphone","usesDevice","Smartphone (Macos)"
"UserSession: 66_Tiktok_Smartphone","connectsVia","Mobile Data"
"UserSession: 66_Tiktok_Smartphone","performsActivity","At Home"
"UserID: 67","hasGender","Other"
"UserID: 67","livesIn","India"
"UserID: 67","hasProfession","Cashier"
"UserID: 67","hasDemographics","Rural"
"UserID: 67","watched","VideoID: 1722 (Gaming)"
"VideoID: 1722 (Gaming)","watchReason","Boredom"
"UserID: 67","watchedSession","UserSession: 67_Youtube_Smartphone"
"UserSession: 67_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 67_Youtube_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 67_Youtube_Smartphone","connectsVia","Mobile Data"
"UserSession: 67_Youtube_Smartphone","performsActivity","Commuting"
"UserID: 68","hasGender","Male"
"UserID: 68","livesIn","Mexico"
"UserID: 68","hasProfession","Students"
"UserID: 68","hasDemographics","Rural"
"UserID: 68","watched","VideoID: 1424 (Trends)"
"VideoID: 1424 (Trends)","watchReason","Boredom"
"UserID: 68","watchedSession","UserSession: 68_Facebook_Smartphone"
"UserSession: 68_Facebook_Smartphone","usesPlatform","Facebook"
"UserSession: 68_Facebook_Smartphone","usesDevice","Smartphone (Macos)"
"UserSession: 68_Facebook_Smartphone","connectsVia","Mobile Data"
"UserSession: 68_Facebook_Smartphone","performsActivity","At Home"
"UserID: 69","hasGender","Male"
"UserID: 69","livesIn","Vietnam"
"UserID: 69","hasProfession","Artist"
"UserID: 69","hasDemographics","Rural"
"UserID: 69","watched","VideoID: 4954 (Life Hacks)"
"VideoID: 4954 (Life Hacks)","watchReason","Habit"
"UserID: 69","watchedSession","UserSession: 69_Instagram_Smartphone"
"UserSession: 69_Instagram_Smartphone","usesPlatform","Instagram"
"UserSession: 69_Instagram_Smartphone","usesDevice","Smartphone (Macos)"
"UserSession: 69_Instagram_Smartphone","connectsVia","Wi-Fi"
"UserSession: 69_Instagram_Smartphone","performsActivity","At Home"
"UserID: 70","hasGender","Female"
"UserID: 70","livesIn","Mexico"
"UserID: 70","hasProfession","Students"
"UserID: 70","hasDemographics","Rural"
"UserID: 70","watched","VideoID: 2991 (Gaming)"
"VideoID: 2991 (Gaming)","watchReason","Habit"
"UserID: 70","watchedSession","UserSession: 70_Youtube_Computer"
"UserSession: 70_Youtube_Computer","usesPlatform","Youtube"
"UserSession: 70_Youtube_Computer","usesDevice","Computer (Android)"
"UserSession: 70_Youtube_Computer","connectsVia","Mobile Data"
"UserSession: 70_Youtube_Computer","performsActivity","At Home"
"UserID: 71","hasGender","Female"
"UserID: 71","livesIn","Vietnam"
"UserID: 71","hasProfession","Students"
"UserID: 71","hasDemographics","Rural"
"UserID: 71","watched","VideoID: 1196 (Pranks)"
"VideoID: 1196 (Pranks)","watchReason","Entertainment"
"UserID: 71","watchedSession","UserSession: 71_Facebook_Tablet"
"UserSession: 71_Facebook_Tablet","usesPlatform","Facebook"
"UserSession: 71_Facebook_Tablet","usesDevice","Tablet (Ios)"
"UserSession: 71_Facebook_Tablet","connectsVia","Mobile Data"
"UserSession: 71_Facebook_Tablet","performsActivity","At School"
"UserID: 72","hasGender","Male"
"UserID: 72","livesIn","Indonesia"
"UserID: 72","hasProfession","Labor/Worker"
"UserID: 72","hasDemographics","Urban"
"UserID: 72","watched","VideoID: 4560 (Life Hacks)"
"VideoID: 4560 (Life Hacks)","watchReason","Boredom"
"UserID: 72","watchedSession","UserSession: 72_Instagram_Smartphone"
"UserSession: 72_Instagram_Smartphone","usesPlatform","Instagram"
"UserSession: 72_Instagram_Smartphone","usesDevice","Smartphone (Windows)"
"UserSession: 72_Instagram_Smartphone","connectsVia","Wi-Fi"
"UserSession: 72_Instagram_Smartphone","performsActivity","At Home"
"UserID: 73","hasGender","Male"
"UserID: 73","livesIn","Vietnam"
"UserID: 73","hasProfession","Engineer"
"UserID: 73","hasDemographics","Rural"
"UserID: 73","watched","VideoID: 4366 (Comedy)"
"VideoID: 4366 (Comedy)","watchReason","Entertainment"
"UserID: 73","watchedSession","UserSession: 73_Facebook_Computer"
"UserSession: 73_Facebook_Computer","usesPlatform","Facebook"
"UserSession: 73_Facebook_Computer","usesDevice","Computer (Windows)"
"UserSession: 73_Facebook_Computer","connectsVia","Mobile Data"
"UserSession: 73_Facebook_Computer","performsActivity","At School"
"UserID: 74","hasGender","Female"
"UserID: 74","livesIn","Germany"
"UserID: 74","hasProfession","Waiting Staff"
"UserID: 74","hasDemographics","Urban"
"UserID: 74","watched","VideoID: 1245 (Jokes/Memes)"
"VideoID: 1245 (Jokes/Memes)","watchReason","Boredom"
"UserID: 74","watchedSession","UserSession: 74_Youtube_Smartphone"
"UserSession: 74_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 74_Youtube_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 74_Youtube_Smartphone","connectsVia","Mobile Data"
"UserSession: 74_Youtube_Smartphone","performsActivity","At Home"
"UserID: 75","hasGender","Other"
"UserID: 75","livesIn","Philippines"
"UserID: 75","hasProfession","Driver"
"UserID: 75","hasDemographics","Rural"
"UserID: 75","watched","VideoID: 6767 (Jokes/Memes)"
"VideoID: 6767 (Jokes/Memes)","watchReason","Procrastination"
"UserID: 75","watchedSession","UserSession: 75_Youtube_Computer"
"UserSession: 75_Youtube_Computer","usesPlatform","Youtube"
"UserSession: 75_Youtube_Computer","usesDevice","Computer (Macos)"
"UserSession: 75_Youtube_Computer","connectsVia","Mobile Data"
"UserSession: 75_Youtube_Computer","performsActivity","At School"
"UserID: 76","hasGender","Male"
"UserID: 76","livesIn","United States"
"UserID: 76","hasProfession","Labor/Worker"
"UserID: 76","hasDemographics","Rural"
"UserID: 76","watched","VideoID: 5303 (Jokes/Memes)"
"VideoID: 5303 (Jokes/Memes)","watchReason","Habit"
"UserID: 76","watchedSession","UserSession: 76_Youtube_Smartphone"
"UserSession: 76_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 76_Youtube_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 76_Youtube_Smartphone","connectsVia","Mobile Data"
"UserSession: 76_Youtube_Smartphone","performsActivity","At Home"
"UserID: 77","hasGender","Female"
"UserID: 77","livesIn","India"
"UserID: 77","hasProfession","Driver"
"UserID: 77","hasDemographics","Rural"
"UserID: 77","watched","VideoID: 1307 (Pranks)"
"VideoID: 1307 (Pranks)","watchReason","Procrastination"
"UserID: 77","watchedSession","UserSession: 77_Tiktok_Smartphone"
"UserSession: 77_Tiktok_Smartphone","usesPlatform","Tiktok"
"UserSession: 77_Tiktok_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 77_Tiktok_Smartphone","connectsVia","Wi-Fi"
"UserSession: 77_Tiktok_Smartphone","performsActivity","Commuting"
"UserID: 78","hasGender","Male"
"UserID: 78","livesIn","India"
"UserID: 78","hasProfession","Labor/Worker"
"UserID: 78","hasDemographics","Rural"
"UserID: 78","watched","VideoID: 2403 (Life Hacks)"
"VideoID: 2403 (Life Hacks)","watchReason","Procrastination"
"UserID: 78","watchedSession","UserSession: 78_Facebook_Tablet"
"UserSession: 78_Facebook_Tablet","usesPlatform","Facebook"
"UserSession: 78_Facebook_Tablet","usesDevice","Tablet (Android)"
"UserSession: 78_Facebook_Tablet","connectsVia","Mobile Data"
"UserSession: 78_Facebook_Tablet","performsActivity","Commuting"
"UserID: 79","hasGender","Other"
"UserID: 79","livesIn","Japan"
"UserID: 79","hasProfession","Labor/Worker"
"UserID: 79","hasDemographics","Rural"
